rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/std,train/entropy_loss,train/n_updates,train/learning_rate,train/explained_variance
-89.5052261352539,288.0,1145,943,1081344,264,0.2,0.0071643987,0.066162109375,0.24065003879368305,0.13456949591636658,-0.004289513480034657,0.7207651138305664,-5.382877385616302,2630,0.0003,0.9995455741882324
-89.54501342773438,288.0,1143,949,1085440,265,0.2,0.0059613734,0.051025390625,0.2504148866981268,0.111124187707901,-0.0037771978823002428,0.7177965044975281,-5.36897441148758,2640,0.0003,0.9994925856590271
-89.53931427001953,288.0,1142,953,1089536,266,0.2,0.005529484,0.051708984375,0.2913218356668949,0.15124475955963135,-0.0036533107137074693,0.7165142893791199,-5.351647984981537,2650,0.0003,0.9994280934333801
-89.50875854492188,288.0,1140,958,1093632,267,0.2,0.007671822,0.0826171875,0.26439065039157866,0.10904083400964737,-0.005987605184782296,0.71588534116745,-5.347184824943542,2660,0.0003,0.9994527101516724
-89.46794891357422,288.0,1139,963,1097728,268,0.2,0.0069114747,0.042041015625,0.2653616789728403,0.1264408379793167,-0.0032135016459506004,0.7145415544509888,-5.340349578857422,2670,0.0003,0.9994262456893921
-89.37663269042969,288.0,1137,968,1101824,269,0.2,0.005986833,0.051611328125,0.23167466148734092,0.09897884726524353,-0.004270772275049239,0.7124176621437073,-5.32705180644989,2680,0.0003,0.9995719790458679
-89.3344497680664,288.0,1135,973,1105920,270,0.2,0.0064709107,0.0561279296875,0.27289239317178726,0.13824345171451569,-0.0037950586527585985,0.7120608687400818,-5.316650760173798,2690,0.0003,0.9994251132011414
-89.29928588867188,288.0,1134,978,1110016,271,0.2,0.0058265156,0.0421630859375,0.27983484193682673,0.14185850322246552,-0.003266625618562102,0.7111325263977051,-5.310809016227722,2700,0.0003,0.9994868636131287
-89.26278686523438,288.0,1132,983,1114112,272,0.2,0.005543101,0.044482421875,0.2491056013852358,0.11503121256828308,-0.0035154866985976697,0.7097595930099487,-5.302415072917938,2710,0.0003,0.9993799924850464
-89.20197296142578,288.0,1130,988,1118208,273,0.2,0.006921324,0.054248046875,0.24850028976798058,0.125019371509552,-0.004505297660944052,0.7094833254814148,-5.295839190483093,2720,0.0003,0.9995304942131042
-89.181884765625,288.0,1129,993,1122304,274,0.2,0.006848829,0.056982421875,0.2494113001972437,0.11129594594240189,-0.0039697632804745805,0.7094167470932007,-5.293796896934509,2730,0.0003,0.999495267868042
-89.16564178466797,288.0,1128,998,1126400,275,0.2,0.0050668423,0.052734375,0.30305811688303946,0.1419847160577774,-0.004488255974138156,0.7084397077560425,-5.288376724720001,2740,0.0003,0.9994020462036133
-89.15174865722656,288.0,1126,1003,1130496,276,0.2,0.0051996685,0.04228515625,0.2847458742558956,0.13165482878684998,-0.003562881230027415,0.706997275352478,-5.277262580394745,2750,0.0003,0.9994099736213684
-89.1600570678711,288.0,1125,1008,1134592,277,0.2,0.0059752003,0.0726318359375,0.2532920088618994,0.11330036073923111,-0.005221875908318907,0.7057206034660339,-5.267393171787262,2760,0.0003,0.9994495511054993
-89.16535186767578,288.0,1123,1013,1138688,278,0.2,0.0056071314,0.0466064453125,0.23585172332823276,0.11098597198724747,-0.005008683929918334,0.703862726688385,-5.257382416725159,2770,0.0003,0.999563455581665
-89.1426773071289,288.0,1122,1018,1142784,279,0.2,0.006654118,0.0648193359375,0.2540936816483736,0.11753936856985092,-0.004564701759954914,0.7024745941162109,-5.244331002235413,2780,0.0003,0.9994617104530334
-89.13447570800781,288.0,1120,1023,1146880,280,0.2,0.0058347085,0.058837890625,0.2936368979513645,0.1404259353876114,-0.004008496616734192,0.7030485272407532,-5.241097760200501,2790,0.0003,0.9994585514068604
-89.1305160522461,288.0,1119,1028,1150976,281,0.2,0.007531777,0.0635498046875,0.2698116458952427,0.12100213766098022,-0.0046274060441646725,0.7016083002090454,-5.238843822479248,2800,0.0003,0.9993010759353638
-89.08199310302734,288.0,1117,1033,1155072,282,0.2,0.007487723,0.0652099609375,0.24478080123662949,0.13480423390865326,-0.005694001266965643,0.7002757787704468,-5.226560139656067,2810,0.0003,0.9995332360267639
-89.1050033569336,288.0,1116,1038,1159168,283,0.2,0.007335961,0.064013671875,0.2342186901718378,0.12053745985031128,-0.004487644124310464,0.6982851624488831,-5.213722229003906,2820,0.0003,0.9995248317718506
-89.10307312011719,288.0,1114,1043,1163264,284,0.2,0.0068660313,0.0513671875,0.2810371045023203,0.11148696392774582,-0.00461052957107313,0.6937851905822754,-5.191422533988953,2830,0.0003,0.9994454383850098
-89.08003234863281,288.0,1112,1049,1167360,285,0.2,0.005841059,0.0540771484375,0.26780626103281974,0.14540040493011475,-0.003699409106047824,0.6917136907577515,-5.164869070053101,2840,0.0003,0.9994421601295471
-89.06787109375,288.0,1111,1053,1171456,286,0.2,0.0062317983,0.0543701171875,0.24500219896435738,0.11725059896707535,-0.004534468799829483,0.6922350525856018,-5.156311988830566,2850,0.0003,0.99946528673172
-89.05294799804688,288.0,1110,1058,1175552,287,0.2,0.006821231,0.057861328125,0.22371628768742086,0.11865843087434769,-0.004906906740507111,0.6908323168754578,-5.154725527763366,2860,0.0003,0.999580979347229
-89.04777526855469,288.0,1109,1063,1179648,288,0.2,0.006077659,0.059130859375,0.25366271920502187,0.11619353294372559,-0.004849115310935304,0.6899054646492004,-5.141391575336456,2870,0.0003,0.999462366104126
-89.0614242553711,288.0,1108,1068,1183744,289,0.2,0.0047773207,0.04638671875,0.3033969409763813,0.15771497786045074,-0.003861320612486452,0.690427303314209,-5.1384717464447025,2880,0.0003,0.9994295835494995
-89.04656219482422,288.0,1107,1072,1187840,290,0.2,0.0048432164,0.041796875,0.2675252858549356,0.11909185349941254,-0.004431248008040711,0.6900109052658081,-5.138365125656128,2890,0.0003,0.9993192553520203
-89.04434204101562,288.0,1108,1075,1191936,291,0.2,0.0068798806,0.05859375,0.22945005260407925,0.09805741161108017,-0.004227671140688472,0.689640462398529,-5.132431983947754,2900,0.0003,0.9995596408843994
-89.05661010742188,288.0,1107,1079,1196032,292,0.2,0.005250677,0.0536865234375,0.22381762489676477,0.10289301723241806,-0.0043245378765277565,0.6890998482704163,-5.126998126506805,2910,0.0003,0.9995409250259399
-89.05795288085938,288.0,1106,1084,1200128,293,0.2,0.0070047746,0.054443359375,0.2809628203511238,0.14633424580097198,-0.0035423202061792836,0.6877285242080688,-5.119212007522583,2920,0.0003,0.9994440674781799
-89.07881927490234,288.0,1104,1089,1204224,294,0.2,0.007297225,0.0577392578125,0.2771535571664572,0.13365177810192108,-0.003903898689895868,0.6845189332962036,-5.101575517654419,2930,0.0003,0.9994217157363892
-89.06169128417969,288.0,1104,1094,1208320,295,0.2,0.0073507223,0.06123046875,0.2527934484183788,0.11008530110120773,-0.004505937185604126,0.684242844581604,-5.084279263019562,2940,0.0003,0.9994471669197083
-89.07019805908203,288.0,1102,1099,1212416,296,0.2,0.0079162475,0.06591796875,0.2124283008277416,0.09651264548301697,-0.005037821637233719,0.6842396855354309,-5.083947467803955,2950,0.0003,0.9996035099029541
-89.05702209472656,288.0,1101,1104,1216512,297,0.2,0.005897205,0.0491943359375,0.26711733900010587,0.1140371710062027,-0.004385564575204626,0.6791042685508728,-5.066468346118927,2960,0.0003,0.9994331002235413
-89.04084014892578,288.0,1101,1108,1220608,298,0.2,0.006201561,0.0725830078125,0.27878031954169274,0.12557557225227356,-0.004488572885747999,0.6778525114059448,-5.036824953556061,2970,0.0003,0.9994770288467407
-89.01643371582031,288.0,1099,1113,1224704,299,0.2,0.007030535,0.0653076171875,0.2573089897632599,0.12473629415035248,-0.00583911458379589,0.6746758818626404,-5.025604069232941,2980,0.0003,0.9993571043014526
-88.98743438720703,288.0,1096,1120,1228800,300,0.2,0.0065252343,0.0673828125,0.22608798332512378,0.10342830419540405,-0.0038414070557337256,0.6734390258789062,-5.007881033420563,2990,0.0003,0.99956876039505
-88.91230773925781,288.0,1095,1125,1232896,301,0.2,0.0055159917,0.0525146484375,0.22911911495029927,0.11409061402082443,-0.005268171557690948,0.6718798279762268,-4.999169385433197,3000,0.0003,0.9995311498641968
-88.91478729248047,288.0,1094,1130,1236992,302,0.2,0.0064425203,0.0457763671875,0.2764561798423529,0.13503405451774597,-0.003654663421912119,0.6690643429756165,-4.981103444099427,3010,0.0003,0.9994509816169739
-88.87183380126953,288.0,1093,1135,1241088,303,0.2,0.00627767,0.0527587890625,0.26797681860625744,0.13843095302581787,-0.0035979739564936607,0.6668142080307007,-4.9609215497970585,3020,0.0003,0.9994426369667053
-88.8641586303711,288.0,1091,1140,1245184,304,0.2,0.006105921,0.0727294921875,0.23929527625441552,0.12691673636436462,-0.005175733420765027,0.6660698652267456,-4.947922575473785,3030,0.0003,0.9994770288467407
-88.83885955810547,288.0,1091,1145,1249280,305,0.2,0.0072990884,0.069873046875,0.20789141654968263,0.10264244675636292,-0.005042730295099318,0.6650340557098389,-4.939658188819886,3040,0.0003,0.9996094107627869
-88.79989624023438,288.0,1090,1149,1253376,306,0.2,0.007247282,0.0398193359375,0.24280343800783158,0.10481765121221542,-0.002216330700321123,0.6640803217887878,-4.929721450805664,3050,0.0003,0.9994850754737854
-88.78424072265625,288.0,1089,1154,1257472,307,0.2,0.007223609,0.0563720703125,0.2788562521338463,0.13040277361869812,-0.003697243146598339,0.663092315196991,-4.923935866355896,3060,0.0003,0.9994783997535706
-88.78357696533203,288.0,1088,1159,1261568,308,0.2,0.0066799694,0.0468017578125,0.2517829708755016,0.11244229972362518,-0.003742537437938154,0.6643247604370117,-4.921017062664032,3070,0.0003,0.9993654489517212
-88.77835083007812,288.0,1086,1164,1265664,309,0.2,0.0062446827,0.0386474609375,0.2229320876300335,0.10613490641117096,-0.0034391764260362835,0.6622201204299927,-4.920451486110688,3080,0.0003,0.9995712637901306
-88.77462005615234,288.0,1086,1169,1269760,310,0.2,0.0045312927,0.0290283203125,0.22154690138995647,0.09528225660324097,-0.002946432642056607,0.6595200300216675,-4.902527487277984,3090,0.0003,0.9995447397232056
-88.76873779296875,288.0,1085,1173,1273856,311,0.2,0.005743702,0.0637939453125,0.28428526148200034,0.12807966768741608,-0.0044301924062892795,0.6577459573745728,-4.8805783867836,3100,0.0003,0.9994335770606995
-88.75772094726562,288.0,1084,1178,1277952,312,0.2,0.009020338,0.07099609375,0.2612160719931126,0.1262788474559784,-0.0055955315299797805,0.6575359106063843,-4.869350111484527,3110,0.0003,0.9994515180587769
-88.76014709472656,288.0,1084,1182,1282048,313,0.2,0.0051565818,0.0444580078125,0.23509861454367637,0.10754825174808502,-0.003282417799346149,0.65813148021698,-4.869247305393219,3120,0.0003,0.9994854927062988
-88.77511596679688,288.0,1083,1187,1286144,314,0.2,0.00612517,0.0490966796875,0.21368087008595466,0.09933602809906006,-0.004729854332981631,0.6564840078353882,-4.8654271245002745,3130,0.0003,0.999599814414978
-88.74925994873047,288.0,1082,1191,1290240,315,0.2,0.0044332948,0.0497314453125,0.2600707482546568,0.12556135654449463,-0.004277272627223283,0.6551357507705688,-4.8506489276885985,3140,0.0003,0.999445378780365
-88.73846435546875,288.0,1081,1196,1294336,316,0.2,0.005467556,0.0478759765625,0.27691492065787315,0.12712490558624268,-0.004842312811524608,0.6528745889663696,-4.835347080230713,3150,0.0003,0.9994816184043884
-88.72339630126953,288.0,1080,1201,1298432,317,0.2,0.006350845,0.080419921875,0.2698878914117813,0.12578807771205902,-0.006527996872318908,0.6490157842636108,-4.809386229515075,3160,0.0003,0.999319851398468
-88.69564819335938,288.0,1079,1206,1302528,318,0.2,0.0062124166,0.050341796875,0.2057892944663763,0.09996958822011948,-0.00356089681154117,0.6469777822494507,-4.783441317081452,3170,0.0003,0.9996047616004944
-88.68940734863281,288.0,1078,1211,1306624,319,0.2,0.0051397765,0.0414306640625,0.20572265461087227,0.09524832665920258,-0.0039430214907042686,0.646659255027771,-4.775956010818481,3180,0.0003,0.9995729327201843
-88.6884994506836,288.0,1077,1216,1310720,320,0.2,0.0054134633,0.0560791015625,0.26271410696208475,0.11948337405920029,-0.0041274132498074325,0.6479138731956482,-4.77967402935028,3190,0.0003,0.9994732737541199
-88.6481704711914,288.0,1076,1221,1314816,321,0.2,0.0055361493,0.046044921875,0.2728551238775253,0.14189623296260834,-0.00494846249348484,0.6463500261306763,-4.780385673046112,3200,0.0003,0.9994247555732727
-88.67352294921875,288.0,1075,1225,1318912,322,0.2,0.007106007,0.06474609375,0.2444235123693943,0.13042055070400238,-0.00445610741735436,0.6449581384658813,-4.766700112819672,3210,0.0003,0.9994605779647827
-88.6399154663086,288.0,1075,1230,1323008,323,0.2,0.004832059,0.045068359375,0.20946639999747277,0.09146402776241302,-0.0044995267002377656,0.6462501883506775,-4.766088342666626,3220,0.0003,0.9996063709259033
-88.62214660644531,288.0,1074,1235,1327104,324,0.2,0.006613462,0.077294921875,0.24299920946359635,0.11705918610095978,-0.004566265572793782,0.6478705406188965,-4.77506662607193,3230,0.0003,0.9994806051254272
-88.6224594116211,288.0,1073,1240,1331200,325,0.2,0.0074738245,0.0643798828125,0.2801468826830387,0.1330028921365738,-0.00496468428755179,0.6459487080574036,-4.7754680752754215,3240,0.0003,0.9994735717773438
-88.61770629882812,288.0,1072,1244,1335296,326,0.2,0.0051963795,0.0596923828125,0.2772330977022648,0.12468935549259186,-0.004458940221229568,0.6427572965621948,-4.755495882034301,3250,0.0003,0.9993066191673279
-88.5993423461914,288.0,1071,1249,1339392,327,0.2,0.004987679,0.055859375,0.2021517399698496,0.10073497891426086,-0.005178813193924725,0.6409779191017151,-4.73409070968628,3260,0.0003,0.9996094107627869
-88.57337188720703,288.0,1070,1254,1343488,328,0.2,0.006006449,0.0410400390625,0.21909965872764586,0.11300020664930344,-0.0029804002260789275,0.6385415196418762,-4.7190690517425535,3270,0.0003,0.9995498657226562
-88.5364761352539,288.0,1069,1259,1347584,329,0.2,0.0071358546,0.06220703125,0.26450598165392875,0.1228039562702179,-0.005275979923317209,0.6360710263252258,-4.698078155517578,3280,0.0003,0.9994690418243408
-88.51422119140625,288.0,1069,1264,1351680,330,0.2,0.0050454927,0.0503173828125,0.2559421271085739,0.12465009838342667,-0.0034099849814083426,0.6344987154006958,-4.679861319065094,3290,0.0003,0.999455988407135
-88.54281616210938,288.0,1067,1269,1355776,331,0.2,0.006947623,0.0491455078125,0.22871862947940827,0.09839753806591034,-0.0036614652257412673,0.6350523233413696,-4.676849496364594,3300,0.0003,0.9994949698448181
-88.52571105957031,288.0,1067,1274,1359872,332,0.2,0.007515384,0.0591796875,0.2172714129090309,0.10973532497882843,-0.005247222655452788,0.6343269348144531,-4.679844784736633,3310,0.0003,0.9995904564857483
-88.51534271240234,288.0,1066,1279,1363968,333,0.2,0.005881629,0.0490478515625,0.23768051639199256,0.12260158360004425,-0.004814281524159014,0.6316958069801331,-4.667850542068481,3320,0.0003,0.9994900226593018
-88.53697967529297,288.0,1065,1284,1368064,334,0.2,0.006881465,0.0658935546875,0.28978426232933996,0.12423715740442276,-0.005868712649680674,0.6301841735839844,-4.6501831889152525,3330,0.0003,0.9994548559188843
-88.57675170898438,288.0,1064,1288,1372160,335,0.2,0.0061290367,0.0596435546875,0.2655652046203613,0.13156089186668396,-0.005461399361956864,0.6291605830192566,-4.638881278038025,3340,0.0003,0.9993314146995544
-88.5932846069336,288.0,1063,1293,1376256,336,0.2,0.006678424,0.0559326171875,0.21861750930547713,0.10491891205310822,-0.0039258744480321186,0.6254083514213562,-4.6210314393043515,3350,0.0003,0.9995760321617126
-88.58795166015625,288.0,1062,1298,1380352,337,0.2,0.0067306184,0.05791015625,0.23005741499364377,0.11372436583042145,-0.0045571116206701845,0.6229838728904724,-4.594046771526337,3360,0.0003,0.9995236992835999
-88.5663833618164,288.0,1061,1303,1384448,338,0.2,0.006385955,0.066455078125,0.27327257841825486,0.12465906143188477,-0.004839801200432703,0.6199116110801697,-4.576303100585937,3370,0.0003,0.9994533658027649
-88.54362487792969,288.0,1060,1309,1388544,339,0.2,0.005324296,0.046435546875,0.2785497080534697,0.11781156808137894,-0.003566542311455123,0.6174461245536804,-4.550863671302795,3380,0.0003,0.9994116425514221
-88.5210952758789,288.0,1059,1313,1392640,340,0.2,0.0061012646,0.066748046875,0.24272059909999372,0.11612196266651154,-0.004452574829338118,0.6155899167060852,-4.531796383857727,3390,0.0003,0.9994668364524841
-88.46955108642578,288.0,1059,1318,1396736,341,0.2,0.0060365857,0.055322265625,0.20940536223351955,0.0999365821480751,-0.005272158363368362,0.6146801710128784,-4.519445407390594,3400,0.0003,0.9996083974838257
-88.45346069335938,288.0,1058,1323,1400832,342,0.2,0.005883518,0.053173828125,0.25964898988604546,0.11959094554185867,-0.004533577576512471,0.6119394898414612,-4.508019459247589,3410,0.0003,0.9994397163391113
-88.43450164794922,288.0,1057,1328,1404928,343,0.2,0.0050741257,0.050927734375,0.26340638659894466,0.11617350578308105,-0.004349267075303942,0.6105247735977173,-4.486733937263489,3420,0.0003,0.999505877494812
-88.43400573730469,288.0,1056,1333,1409024,344,0.2,0.008565408,0.079443359375,0.2622637294232845,0.12110768258571625,-0.006228501081932336,0.608862042427063,-4.476089859008789,3430,0.0003,0.9993375539779663
-88.41466522216797,288.0,1056,1338,1413120,345,0.2,0.0042337645,0.034326171875,0.20667323768138884,0.08630567789077759,-0.00301716115209274,0.6075485944747925,-4.464371848106384,3440,0.0003,0.9996013641357422
-88.43617248535156,288.0,1055,1343,1417216,346,0.2,0.0061208364,0.043701171875,0.20973144881427289,0.09348425269126892,-0.0033451619383413345,0.6060685515403748,-4.453497874736786,3450,0.0003,0.9995648860931396
-88.4345474243164,288.0,1054,1348,1421312,347,0.2,0.0059477095,0.0522216796875,0.2690564103424549,0.12519106268882751,-0.005515670531895012,0.603954017162323,-4.439852035045623,3460,0.0003,0.9994611144065857
-88.4390640258789,288.0,1053,1352,1425408,348,0.2,0.0064708395,0.068505859375,0.26903205215930937,0.1284576654434204,-0.004148502490716055,0.6024355888366699,-4.426445639133453,3470,0.0003,0.9994314908981323
-88.45989227294922,288.0,1052,1357,1429504,349,0.2,0.0065398864,0.0693115234375,0.2644006099551916,0.12081824988126755,-0.005041553935734555,0.5999182462692261,-4.411184000968933,3480,0.0003,0.9994164109230042
-88.46153259277344,288.0,1052,1362,1433600,350,0.2,0.005755039,0.0542236328125,0.2012708093971014,0.08214384317398071,-0.004509122960735112,0.5976351499557495,-4.393242156505584,3490,0.0003,0.9996219873428345
-88.45640563964844,288.0,1051,1367,1437696,351,0.2,0.0057737245,0.0510986328125,0.2495288860052824,0.11721470952033997,-0.005492591747315601,0.5957430601119995,-4.377835595607758,3500,0.0003,0.9994664788246155
-88.44152069091797,288.0,1048,1375,1441792,352,0.2,0.006191757,0.059228515625,0.28461090922355653,0.13557885587215424,-0.004259919494506903,0.5937546491622925,-4.361139822006225,3510,0.0003,0.9994660019874573
-88.45254516601562,288.0,1047,1380,1445888,353,0.2,0.007236154,0.068505859375,0.26520635224878786,0.12873676419258118,-0.005162890453357249,0.591049075126648,-4.341140079498291,3520,0.0003,0.9993324875831604
-88.43527221679688,288.0,1047,1384,1449984,354,0.2,0.004174631,0.047802734375,0.2125641793012619,0.10250246524810791,-0.003740441706031561,0.5876614451408386,-4.314901614189148,3530,0.0003,0.9995911717414856
-88.37755584716797,288.0,1046,1389,1454080,355,0.2,0.00540212,0.0448486328125,0.22327819019556044,0.0919288843870163,-0.003729022241896018,0.5854066014289856,-4.2888683676719666,3540,0.0003,0.9995391368865967
-88.34782409667969,288.0,1046,1394,1458176,356,0.2,0.00690335,0.1009765625,0.28243395388126374,0.1349012404680252,-0.005542311276076362,0.5841554999351501,-4.272810077667236,3550,0.0003,0.999434232711792
-88.35810852050781,288.0,1045,1398,1462272,357,0.2,0.0072070137,0.078173828125,0.26815953589975833,0.13107353448867798,-0.0053249052551109346,0.5834966897964478,-4.265331435203552,3560,0.0003,0.9994320273399353
-88.33687591552734,288.0,1044,1403,1466368,358,0.2,0.006206357,0.0451416015625,0.24285536259412766,0.10143515467643738,-0.003742287046043202,0.5828362107276917,-4.260831880569458,3570,0.0003,0.9994613528251648
-88.2962417602539,288.0,1044,1407,1470464,359,0.2,0.0056180134,0.043896484375,0.21918591521680356,0.08918347209692001,-0.00406730598770082,0.5812614560127258,-4.2525166988372805,3580,0.0003,0.9995871782302856
-88.23246765136719,288.0,1043,1412,1474560,360,0.2,0.006720478,0.062841796875,0.2574578832834959,0.1142457127571106,-0.004911643691593781,0.5783237814903259,-4.230647277832031,3590,0.0003,0.9994468688964844
-88.20938110351562,288.0,1043,1417,1478656,361,0.2,0.0047600707,0.06240234375,0.28976884856820107,0.14360609650611877,-0.004423250956460833,0.5772296190261841,-4.208009338378906,3600,0.0003,0.9994555115699768
-88.17403411865234,288.0,1043,1421,1482752,362,0.2,0.0060689943,0.0462646484375,0.2686003163456917,0.1369190812110901,-0.0038540073961485176,0.5767804980278015,-4.198646998405456,3610,0.0003,0.9993190765380859
-88.14642333984375,288.0,1042,1426,1486848,363,0.2,0.006860033,0.05986328125,0.21363832131028176,0.11330942809581757,-0.005039498303085565,0.5772250294685364,-4.196922063827515,3620,0.0003,0.9995858669281006
-88.12483215332031,288.0,1041,1430,1490944,364,0.2,0.006314365,0.0445068359375,0.21807178854942322,0.10981404781341553,-0.003529250994324684,0.576414942741394,-4.195904076099396,3630,0.0003,0.9995521306991577
-88.11759948730469,288.0,1041,1435,1495040,365,0.2,0.0077350936,0.075537109375,0.28143583685159684,0.1296502649784088,-0.005126989836571738,0.5752083659172058,-4.185821461677551,3640,0.0003,0.9994308352470398
-88.08512878417969,288.0,1040,1440,1499136,366,0.2,0.007753361,0.08232421875,0.2801758736371994,0.1289849728345871,-0.00621986630721949,0.5739208459854126,-4.17315411567688,3650,0.0003,0.9994019865989685
-88.07393646240234,288.0,1040,1445,1503232,367,0.2,0.0066384086,0.0637451171875,0.24158481135964394,0.11556562781333923,-0.005253638868452981,0.5724751949310303,-4.159996032714844,3660,0.0003,0.9994610548019409
-88.1028823852539,288.0,1039,1449,1507328,368,0.2,0.005361459,0.039404296875,0.20047836638987065,0.10558699071407318,-0.003191064449492842,0.5711560249328613,-4.145326089859009,3670,0.0003,0.9996174573898315
-88.1168441772461,288.0,1039,1454,1511424,369,0.2,0.0063049276,0.056494140625,0.24984837509691715,0.11111798882484436,-0.005711426283232868,0.569461464881897,-4.132690119743347,3680,0.0003,0.9994578957557678
-88.14352416992188,288.0,1038,1459,1515520,370,0.2,0.0049625807,0.0369384765625,0.2945152819156647,0.1472155600786209,-0.003367453787359409,0.5659931898117065,-4.111310744285584,3690,0.0003,0.9994441270828247
-88.14617156982422,288.0,1037,1464,1519616,371,0.2,0.010598811,0.0858642578125,0.28186226487159727,0.13325771689414978,-0.005382495553931221,0.5661537051200867,-4.095597958564758,3700,0.0003,0.9992930293083191
-88.1673812866211,288.0,1037,1468,1523712,372,0.2,0.008564407,0.10029296875,0.22533961497247218,0.1009901836514473,-0.00707022153219441,0.5657714605331421,-4.097218835353852,3710,0.0003,0.9995619654655457
-88.15105438232422,288.0,1036,1473,1527808,373,0.2,0.007932347,0.070751953125,0.21619179472327232,0.11841046810150146,-0.004466498806141317,0.563660204410553,-4.083884513378143,3720,0.0003,0.9995490908622742
-88.15467834472656,288.0,1036,1477,1531904,374,0.2,0.006801617,0.0672119140625,0.2722326762974262,0.11626172810792923,-0.004744717926951125,0.5630353093147278,-4.067362809181214,3730,0.0003,0.9994495511054993
-88.14547729492188,288.0,1036,1482,1536000,375,0.2,0.0052018035,0.0388427734375,0.27452676817774774,0.13635703921318054,-0.004047621664358303,0.5628310441970825,-4.062839710712433,3740,0.0003,0.9994190335273743
-88.10515594482422,288.0,1035,1487,1540096,376,0.2,0.0061779968,0.047607421875,0.2529932003468275,0.11333011835813522,-0.0038435758382547648,0.5615459680557251,-4.05620801448822,3750,0.0003,0.999435305595398
-88.04119110107422,288.0,1035,1491,1544192,377,0.2,0.005965726,0.0514892578125,0.20925457328557967,0.10257318615913391,-0.004661206604214385,0.5605121850967407,-4.044749474525451,3760,0.0003,0.9996030926704407
-87.98344421386719,288.0,1034,1496,1548288,378,0.2,0.0061838916,0.045751953125,0.2452451504766941,0.1149001270532608,-0.0038724972459021957,0.5611447095870972,-4.038137149810791,3770,0.0003,0.9994736909866333
-87.971923828125,288.0,1034,1500,1552384,379,0.2,0.0059379363,0.056689453125,0.2877125829458237,0.1374780684709549,-0.00458675132249482,0.5616488456726074,-4.041405308246612,3780,0.0003,0.9994544982910156
-87.98856353759766,288.0,1033,1505,1556480,380,0.2,0.006356247,0.067431640625,0.2602705180644989,0.137254998087883,-0.006091866362839937,0.5597034692764282,-4.036291718482971,3790,0.0003,0.9993414282798767
-87.95671081542969,288.0,1033,1510,1560576,381,0.2,0.005848229,0.0613525390625,0.20901990309357643,0.10238450020551682,-0.005198453570483252,0.5606240630149841,-4.0269408345222475,3800,0.0003,0.9995952248573303
-87.9382095336914,288.0,1032,1515,1564672,382,0.2,0.0050055757,0.0560791015625,0.2171365763992071,0.09222402423620224,-0.005884381575742737,0.5592893958091736,-4.026910603046417,3810,0.0003,0.9995484948158264
-87.91228485107422,288.0,1032,1520,1568768,383,0.2,0.005885094,0.0505615234375,0.2693014621734619,0.13118743896484375,-0.003964013780932874,0.5587280988693237,-4.014640605449676,3820,0.0003,0.9994561076164246
-87.9338607788086,288.0,1031,1525,1572864,384,0.2,0.0067719985,0.0528564453125,0.2700993072241545,0.12716908752918243,-0.003983776882523671,0.5573322772979736,-4.00202859044075,3830,0.0003,0.9994239807128906
-87.91914367675781,288.0,1030,1529,1576960,385,0.2,0.0060848338,0.0343994140625,0.2527732323855162,0.1209280863404274,-0.0033448050962761045,0.5570188164710999,-3.98866086602211,3840,0.0003,0.9994334578514099
-87.90095520019531,288.0,1030,1534,1581056,386,0.2,0.0046684914,0.034423828125,0.20298368372023107,0.09415405988693237,-0.0028533333650557326,0.5551332235336304,-3.9775898575782778,3850,0.0003,0.9996135234832764
-87.86890411376953,288.0,1029,1539,1585152,387,0.2,0.0069989166,0.054833984375,0.26644709557294843,0.12113483250141144,-0.004812070698244497,0.5530301332473755,-3.9596397459506987,3860,0.0003,0.999422013759613
-87.85786437988281,288.0,1029,1543,1589248,388,0.2,0.0075620785,0.0883544921875,0.2705052729696035,0.12192055583000183,-0.0068700627190992234,0.5516648888587952,-3.9423799097537993,3870,0.0003,0.9994832277297974
-87.83528137207031,288.0,1029,1548,1593344,389,0.2,0.0040520965,0.022509765625,0.2761931125074625,0.14502835273742676,-0.002743436221498996,0.5509504079818726,-3.9309790790081025,3880,0.0003,0.999299943447113
-87.83348846435547,288.0,1028,1552,1597440,390,0.2,0.005946972,0.0694091796875,0.20751174725592136,0.09913838654756546,-0.004605595621978864,0.5493643283843994,-3.9202835261821747,3890,0.0003,0.9995917677879333
-87.81832122802734,288.0,1028,1557,1601536,391,0.2,0.005683031,0.0364501953125,0.22593030259013175,0.11032426357269287,-0.0034169946040492503,0.5495535731315613,-3.9133094549179077,3900,0.0003,0.9995278120040894
-87.80339050292969,288.0,1027,1562,1605632,392,0.2,0.006243059,0.036767578125,0.2655495934188366,0.11958976089954376,-0.003557180997449905,0.54845130443573,-3.9111374497413633,3910,0.0003,0.9994617104530334
-87.80158233642578,288.0,1027,1567,1609728,393,0.2,0.0054118754,0.0551025390625,0.27514950186014175,0.12114746868610382,-0.003709955728845671,0.5500810742378235,-3.9085313260555266,3920,0.0003,0.9994086623191833
